elicitation_value,PID,article,study,treatment,elicitation_id,year,elicitation_defined,true_value,elicitation_accuracy_abs,elicitation_accuracy_signed,exclude
9219.298245614036,3e0e86486c44,opioids,,visual,1.0,2017.0,True,28466.0,19246.70175438596,-19246.70175438596,0
9219.298245614036,3e0e86486c44,opioids,,visual,1.0,2018.0,True,31335.0,22115.70175438596,-22115.70175438596,0
9500.000000000002,3e0e86486c44,opioids,,visual,1.0,2019.0,True,36359.0,26859.0,-26859.0,0
10342.1052631579,3e0e86486c44,opioids,,visual,1.0,2020.0,True,56516.0,46173.8947368421,-46173.8947368421,0
10342.1052631579,3e0e86486c44,opioids,,visual,1.0,2021.0,True,70601.0,60258.8947368421,-60258.8947368421,0
,5661d555cfa3,gun,two,control,,,,,,,0
,5661d555cfa3,hiv,two,control,,,,,,,0
,5661d555cfa3,drugOverdose,two,control,,,,,,,0
,5661d555cfa3,southAfrica,two,control,,,,,,,0
,5661d555cfa3,italy,two,control,,,,,,,0
,5661d555cfa3,population,two,control,,,,,,,0
,5661d555cfa3, cocaine,two,control,,,,,,,0
,5661d555cfa3,heroin,two,control,,,,,,,0
,5661d555cfa3,opioids,two,control,,,,,,,0
,f026a80a63f6,gun,two,control,,,,,,,0
,f026a80a63f6,hiv,two,control,,,,,,,0
,f026a80a63f6,drugOverdose,two,control,,,,,,,0
,f026a80a63f6,southAfrica,two,control,,,,,,,0
,f026a80a63f6,italy,two,control,,,,,,,0
,f026a80a63f6,population,two,control,,,,,,,0
,f026a80a63f6, cocaine,two,control,,,,,,,0
,f026a80a63f6,heroin,two,control,,,,,,,0
,f026a80a63f6,opioids,two,control,,,,,,,0
,1d16750c9d81,gun,two,control,,,,,,,0
,1d16750c9d81,hiv,two,control,,,,,,,0
,1d16750c9d81,drugOverdose,two,control,,,,,,,0
,1d16750c9d81,southAfrica,two,control,,,,,,,0
,1d16750c9d81,italy,two,control,,,,,,,0
,1d16750c9d81,population,two,control,,,,,,,0
,1d16750c9d81, cocaine,two,control,,,,,,,0
,1d16750c9d81,heroin,two,control,,,,,,,0
,1d16750c9d81,opioids,two,control,,,,,,,0
52292.399088541664,9cc91db7522f,gun,,visual,1.0,2003.0,True,44757.0,7535.399088541664,7535.399088541664,0
52292.399088541664,9cc91db7522f,gun,,visual,1.0,2004.0,True,44933.0,7359.399088541664,7359.399088541664,0
60152.04821134868,9cc91db7522f,gun,,visual,1.0,2005.0,True,45343.0,14809.04821134868,14809.04821134868,0
61836.25873766447,9cc91db7522f,gun,,visual,1.0,2006.0,True,45316.0,16520.258737664466,16520.258737664466,0
62397.66331722862,9cc91db7522f,gun,,visual,1.0,2007.0,True,43945.0,18452.663317228617,18452.663317228617,0
62116.961562842655,9cc91db7522f,gun,,visual,1.0,2008.0,True,39790.0,22326.96156284265,22326.96156284265,0
70818.71487801535,9cc91db7522f,gun,,visual,1.0,2009.0,True,36216.0,34602.71487801535,34602.71487801535,0
69415.20610608553,9cc91db7522f,gun,,visual,1.0,2010.0,True,35332.0,34083.206106085534,34083.206106085534,0
68573.10084292763,9cc91db7522f,gun,,visual,1.0,2011.0,True,35303.0,33270.100842927626,33270.100842927626,0
68011.6973341557,9cc91db7522f,gun,,visual,1.0,2012.0,True,36415.0,31596.697334155702,31596.697334155702,0
68011.6973341557,9cc91db7522f,gun,,visual,1.0,2013.0,True,35369.0,32642.697334155702,32642.697334155702,0
79239.76764344332,9cc91db7522f,gun,,visual,1.0,2014.0,True,35398.0,43841.76764344332,43841.76764344332,0
79801.17110202186,9cc91db7522f,gun,,visual,1.0,2015.0,True,37757.0,42044.17110202186,42044.17110202186,0
68853.8025973136,9cc91db7522f,gun,,visual,1.0,2016.0,True,40327.0,28526.802597313595,28526.802597313595,0
69695.90786047149,9cc91db7522f,gun,,visual,1.0,2017.0,True,40231.0,29464.90786047149,29464.90786047149,0
62959.06682600056,9cc91db7522f,gun,,visual,1.0,2018.0,True,39404.0,23555.066826000555,23555.066826000555,0
62959.06682600056,9cc91db7522f,gun,,visual,1.0,2019.0,True,39107.0,23852.066826000555,23852.066826000555,0
20339.184141995614,9cc91db7522f,hiv,,visual,1.0,2003.0,True,15100.0,5239.184141995618,5239.184141995618,0
20900.58765076755,9cc91db7522f,hiv,,visual,1.0,2004.0,True,14416.0,6484.587650767549,6484.587650767549,0
23707.6051946272,9cc91db7522f,hiv,,visual,1.0,2005.0,True,13839.0,9868.605194627198,9868.605194627198,0
23146.201685855267,9cc91db7522f,hiv,,visual,1.0,2006.0,True,13265.0,9881.201685855269,9881.201685855269,0
23146.201685855267,9cc91db7522f,hiv,,visual,1.0,2007.0,True,12444.0,10702.201685855269,10702.201685855269,0
16970.763089364034,9cc91db7522f,hiv,,visual,1.0,2008.0,True,11400.0,5570.763089364034,5570.763089364034,0
18935.675370065783,9cc91db7522f,hiv,,visual,1.0,2009.0,True,10551.0,8384.675370065786,8384.675370065786,0
22023.3946683114,9cc91db7522f,hiv,,visual,1.0,2010.0,True,9143.0,12880.3946683114,12880.3946683114,0
19216.377124451752,9cc91db7522f,hiv,,visual,1.0,2011.0,True,8428.0,10788.377124451752,10788.377124451752,0
22584.79817708333,9cc91db7522f,hiv,,visual,1.0,2012.0,True,7973.0,14611.798177083332,14611.798177083332,0
23146.201685855267,9cc91db7522f,hiv,,visual,1.0,2013.0,True,7682.0,15464.201685855269,15464.201685855269,0
21181.289405153504,9cc91db7522f,hiv,,visual,1.0,2014.0,True,7413.0,13768.289405153504,13768.289405153504,0
27356.728001644733,9cc91db7522f,hiv,,visual,1.0,2015.0,True,7089.0,20267.728001644733,20267.728001644733,0
29883.043791118416,9cc91db7522f,hiv,,visual,1.0,2016.0,True,7430.0,22453.043791118416,22453.043791118416,0
19216.377124451752,9cc91db7522f,hiv,,visual,1.0,2017.0,True,7338.0,11878.377124451752,11878.377124451752,0
19216.377124451752,9cc91db7522f,hiv,,visual,1.0,2018.0,True,7200.0,12016.377124451752,12016.377124451752,0
18935.675370065783,9cc91db7522f,hiv,,visual,1.0,2019.0,True,7053.0,11882.675370065786,11882.675370065786,0
36666.66666666667,9cc91db7522f,drugOverdose,,visual,1.0,2003.0,True,25785.0,10881.666666666672,10881.666666666672,0
38631.57894736842,9cc91db7522f,drugOverdose,,visual,1.0,2004.0,True,27424.0,11207.57894736842,11207.57894736842,0
44526.31793105812,9cc91db7522f,drugOverdose,,visual,1.0,2005.0,True,29813.0,14713.317931058118,14713.317931058118,0
43684.21052631579,9cc91db7522f,drugOverdose,,visual,1.0,2006.0,True,34425.0,9259.210526315786,9259.210526315786,0
42842.10526315789,9cc91db7522f,drugOverdose,,visual,1.0,2007.0,True,36010.0,6832.105263157893,6832.105263157893,0
45087.72143983004,9cc91db7522f,drugOverdose,,visual,1.0,2008.0,True,36450.0,8637.721439830035,8637.721439830035,0
55754.38596491228,9cc91db7522f,drugOverdose,,visual,1.0,2009.0,True,37004.0,18750.38596491228,18750.38596491228,0
62771.93089535362,9cc91db7522f,drugOverdose,,visual,1.0,2010.0,True,38329.0,24442.930895353617,24442.930895353617,0
66421.05263157895,9cc91db7522f,drugOverdose,,visual,1.0,2011.0,True,41340.0,25081.052631578947,25081.052631578947,0
69789.47368421052,9cc91db7522f,drugOverdose,,visual,1.0,2012.0,True,41502.0,28287.47368421052,28287.47368421052,0
69508.77192982456,9cc91db7522f,drugOverdose,,visual,1.0,2013.0,True,43982.0,25526.771929824565,25526.771929824565,0
72315.79000908032,9cc91db7522f,drugOverdose,,visual,1.0,2014.0,True,47055.0,25260.79000908032,25260.79000908032,0
76807.0178115577,9cc91db7522f,drugOverdose,,visual,1.0,2015.0,True,52404.0,24403.0178115577,24403.0178115577,0
78210.5264496385,9cc91db7522f,drugOverdose,,visual,1.0,2016.0,True,63632.0,14578.526449638506,14578.526449638506,0
78210.5264496385,9cc91db7522f,drugOverdose,,visual,1.0,2017.0,True,70237.0,7973.526449638506,7973.526449638506,0
73157.89527223821,9cc91db7522f,drugOverdose,,visual,1.0,2018.0,True,67367.0,5790.895272238209,5790.895272238209,0
72596.49176346629,9cc91db7522f,drugOverdose,,visual,1.0,2019.0,True,70630.0,1966.4917634662847,1966.4917634662847,0
2.326023570278235,9cc91db7522f,southAfrica,,visual,1.0,2003.0,True,1.54,0.786023570278235,0.786023570278235,0
2.326023570278235,9cc91db7522f,southAfrica,,visual,1.0,2004.0,True,1.53,0.796023570278235,0.796023570278235,0
2.326023570278235,9cc91db7522f,southAfrica,,visual,1.0,2005.0,True,1.5,0.826023570278235,0.826023570278235,0
2.396199008874725,9cc91db7522f,southAfrica,,visual,1.0,2006.0,True,1.47,0.9261990088747252,0.9261990088747252,0
2.817251640453673,9cc91db7522f,southAfrica,,visual,1.0,2007.0,True,1.42,1.397251640453673,1.397251640453673,0
3.448830587822095,9cc91db7522f,southAfrica,,visual,1.0,2008.0,True,1.37,2.078830587822095,2.078830587822095,0
3.343567429927358,9cc91db7522f,southAfrica,,visual,1.0,2009.0,True,1.32,2.0235674299273576,2.0235674299273576,0
3.133041114137884,9cc91db7522f,southAfrica,,visual,1.0,2010.0,True,1.32,1.8130411141378835,1.8130411141378835,0
3.4137428685238493,9cc91db7522f,southAfrica,,visual,1.0,2011.0,True,1.27,2.1437428685238493,2.1437428685238493,0
3.659356903611568,9cc91db7522f,southAfrica,,visual,1.0,2012.0,True,1.22,2.439356903611568,2.439356903611568,0
3.4137428685238493,9cc91db7522f,southAfrica,,visual,1.0,2013.0,True,1.15,2.263742868523849,2.263742868523849,0
3.308479710629112,9cc91db7522f,southAfrica,,visual,1.0,2014.0,True,1.09,2.2184797106291123,2.2184797106291123,0
2.326023570278235,9cc91db7522f,southAfrica,,visual,1.0,2015.0,True,1.04,1.286023570278235,1.286023570278235,0
2.4663744474712166,9cc91db7522f,southAfrica,,visual,1.0,2016.0,True,1.0,1.4663744474712166,1.4663744474712166,0
3.1681288334361293,9cc91db7522f,southAfrica,,visual,1.0,2017.0,True,1.0,2.1681288334361293,2.1681288334361293,0
3.799707780804551,9cc91db7522f,southAfrica,,visual,1.0,2018.0,True,1.0,2.799707780804551,2.799707780804551,0
3.097953394839638,9cc91db7522f,southAfrica,,visual,1.0,2019.0,True,0.98,2.117953394839638,2.117953394839638,0
1.3845032809073463,9cc91db7522f,italy,,visual,1.0,2003.0,True,1.34,0.0445032809073464,0.0445032809073464,0
1.4195910002055925,9cc91db7522f,italy,,visual,1.0,2004.0,True,1.36,0.0595910002055921,0.0595910002055921,0
1.5248541581003294,9cc91db7522f,italy,,visual,1.0,2005.0,True,1.36,0.1648541581003293,0.1648541581003293,0
1.6652050352933112,9cc91db7522f,italy,,visual,1.0,2006.0,True,1.36,0.3052050352933111,0.3052050352933111,0
1.9108190703810304,9cc91db7522f,italy,,visual,1.0,2007.0,True,1.35,0.5608190703810301,0.5608190703810301,0
2.226608544065241,9cc91db7522f,italy,,visual,1.0,2008.0,True,1.34,0.8866085440652414,0.8866085440652414,0
2.4722225791529606,9cc91db7522f,italy,,visual,1.0,2009.0,True,1.33,1.1422225791529603,1.1422225791529603,0
2.6476611756441883,9cc91db7522f,italy,,visual,1.0,2010.0,True,1.32,1.3276611756441885,1.3276611756441885,0
2.823099772135417,9cc91db7522f,italy,,visual,1.0,2011.0,True,1.29,1.533099772135417,1.533099772135417,0
2.823099772135417,9cc91db7522f,italy,,visual,1.0,2012.0,True,1.24,1.583099772135417,1.583099772135417,0
2.823099772135417,9cc91db7522f,italy,,visual,1.0,2013.0,True,1.18,1.643099772135417,1.643099772135417,0
2.6125734563459435,9cc91db7522f,italy,,visual,1.0,2014.0,True,1.13,1.4825734563459436,1.4825734563459436,0
2.7880120528371712,9cc91db7522f,italy,,visual,1.0,2015.0,True,1.1,1.6880120528371712,1.6880120528371712,0
2.8932752107319084,9cc91db7522f,italy,,visual,1.0,2016.0,True,1.08,1.8132752107319083,1.8132752107319083,0
3.03362608792489,9cc91db7522f,italy,,visual,1.0,2017.0,True,1.07,1.96362608792489,1.96362608792489,0
2.8581874914336627,9cc91db7522f,italy,,visual,1.0,2018.0,True,1.05,1.8081874914336624,1.8081874914336624,0
2.8932752107319084,9cc91db7522f,italy,,visual,1.0,2019.0,True,1.01,1.8832752107319084,1.8832752107319084,0
3.7061403508771926,9cc91db7522f,population,,visual,1.0,2003.0,True,2.75,0.9561403508771926,0.9561403508771926,0
4.758771929824562,9cc91db7522f,population,,visual,1.0,2004.0,True,2.81,1.9487719298245616,1.9487719298245616,0
4.793859649122807,9cc91db7522f,population,,visual,1.0,2005.0,True,2.87,1.9238596491228064,1.9238596491228064,0
5.004385964912281,9cc91db7522f,population,,visual,1.0,2006.0,True,2.91,2.0943859649122807,2.0943859649122807,0
5.074561403508772,9cc91db7522f,population,,visual,1.0,2007.0,True,2.94,2.1345614035087723,2.1345614035087723,0
4.864035087719298,9cc91db7522f,population,,visual,1.0,2008.0,True,2.98,1.884035087719298,1.884035087719298,0
4.8991228070175445,9cc91db7522f,population,,visual,1.0,2009.0,True,3.01,1.8891228070175448,1.8891228070175448,0
5.4605263157894735,9cc91db7522f,population,,visual,1.0,2010.0,True,3.05,2.4105263157894736,2.4105263157894736,0
5.706140618575246,9cc91db7522f,population,,visual,1.0,2011.0,True,3.11,2.596140618575246,2.596140618575246,0
5.916666666666667,9cc91db7522f,population,,visual,1.0,2012.0,True,3.19,2.726666666666667,2.726666666666667,0
6.197368421052632,9cc91db7522f,population,,visual,1.0,2013.0,True,3.28,2.917368421052632,2.917368421052632,0
6.864035087719298,9cc91db7522f,population,,visual,1.0,2014.0,True,3.37,3.494035087719298,3.494035087719298,0
6.899122807017544,9cc91db7522f,population,,visual,1.0,2015.0,True,3.46,3.439122807017544,3.439122807017544,0
7.776315923322711,9cc91db7522f,population,,visual,1.0,2016.0,True,3.56,4.216315923322711,4.216315923322711,0
8.723684210526315,9cc91db7522f,population,,visual,1.0,2017.0,True,3.64,5.0836842105263145,5.0836842105263145,0
9.074561470433286,9cc91db7522f,population,,visual,1.0,2018.0,True,3.67,5.404561470433286,5.404561470433286,0
10.0,9cc91db7522f,population,,visual,1.0,2019.0,True,3.7,6.3,6.3,0
7380.122669956144,9cc91db7522f,cocaine,,visual,1.0,2003.0,True,2747.0,4633.122669956144,4633.122669956144,0
10467.8376850329,9cc91db7522f,cocaine,,visual,1.0,2004.0,True,3005.0,7462.837685032899,7462.837685032899,0
12994.153474506582,9cc91db7522f,cocaine,,visual,1.0,2005.0,True,3269.0,9725.153474506582,9725.153474506582,0
15239.7675095943,9cc91db7522f,cocaine,,visual,1.0,2006.0,True,3445.0,11794.7675095943,11794.7675095943,0
16923.978035910084,9cc91db7522f,cocaine,,visual,1.0,2007.0,True,3477.0,13446.978035910084,13446.978035910084,0
17766.083299067985,9cc91db7522f,cocaine,,visual,1.0,2008.0,True,3512.0,14254.083299067985,14254.083299067985,0
10467.8376850329,9cc91db7522f,cocaine,,visual,1.0,2009.0,True,3545.0,6922.837685032899,6922.837685032899,0
11309.942948190788,9cc91db7522f,cocaine,,visual,1.0,2010.0,True,3592.0,7717.942948190788,7717.942948190788,0
9906.434176260967,9cc91db7522f,cocaine,,visual,1.0,2011.0,True,3814.0,6092.434176260967,6092.434176260967,0
9625.732421875002,9cc91db7522f,cocaine,,visual,1.0,2012.0,True,4043.0,5582.732421875002,5582.732421875002,0
11029.241193804824,9cc91db7522f,cocaine,,visual,1.0,2013.0,True,4385.0,6644.241193804823,6644.241193804823,0
13836.258737664471,9cc91db7522f,cocaine,,visual,1.0,2014.0,True,4864.0,8972.258737664471,8972.258737664471,0
16081.872772752196,9cc91db7522f,cocaine,,visual,1.0,2015.0,True,5517.0,10564.872772752196,10564.872772752196,0
12713.451720120616,9cc91db7522f,cocaine,,visual,1.0,2016.0,True,6364.0,6349.451720120616,6349.451720120616,0
11590.644702576754,9cc91db7522f,cocaine,,visual,1.0,2017.0,True,7188.0,4402.644702576754,4402.644702576754,0
9625.732421875002,9cc91db7522f,cocaine,,visual,1.0,2018.0,True,7765.0,1860.7324218750016,1860.7324218750016,0
9625.732421875002,9cc91db7522f,cocaine,,visual,1.0,2019.0,True,8323.0,1302.7324218750018,1302.7324218750018,0
8175.44287966009,9cc91db7522f,heroin,,visual,1.0,2003.0,True,2080.0,6095.4428796600905,6095.4428796600905,0
8175.44287966009,9cc91db7522f,heroin,,visual,1.0,2004.0,True,1878.0,6297.4428796600905,6297.4428796600905,0
8175.44287966009,9cc91db7522f,heroin,,visual,1.0,2005.0,True,2009.0,6166.4428796600905,6166.4428796600905,0
10421.056914747807,9cc91db7522f,heroin,,visual,1.0,2006.0,True,2088.0,8333.056914747809,8333.056914747809,0
13508.771929824565,9cc91db7522f,heroin,,visual,1.0,2007.0,True,2399.0,11109.771929824565,11109.771929824565,0
14631.578947368418,9cc91db7522f,heroin,,visual,1.0,2008.0,True,3041.0,11590.578947368418,11590.578947368418,0
13228.070175438595,9cc91db7522f,heroin,,visual,1.0,2009.0,True,3278.0,9950.070175438595,9950.070175438595,0
14350.877192982452,9cc91db7522f,heroin,,visual,1.0,2010.0,True,3036.0,11314.877192982452,11314.877192982452,0
16035.087719298246,9cc91db7522f,heroin,,visual,1.0,2011.0,True,4397.0,11638.087719298246,11638.087719298246,0
16596.49122807018,9cc91db7522f,heroin,,visual,1.0,2012.0,True,5925.0,10671.49122807018,10671.49122807018,0
18000.0,9cc91db7522f,heroin,,visual,1.0,2013.0,True,8257.0,9743.0,9743.0,0
19122.807017543862,9cc91db7522f,heroin,,visual,1.0,2014.0,True,10574.0,8548.807017543862,8548.807017543862,0
19684.210526315797,9cc91db7522f,heroin,,visual,1.0,2015.0,True,12989.0,6695.210526315794,6695.210526315794,0
17719.29824561403,9cc91db7522f,heroin,,visual,1.0,2016.0,True,15482.0,2237.2982456140307,2237.2982456140307,0
18280.70175438597,9cc91db7522f,heroin,,visual,1.0,2017.0,True,15482.0,2798.7017543859656,2798.7017543859656,0
20526.31578947368,9cc91db7522f,heroin,,visual,1.0,2018.0,True,14996.0,5530.31578947368,5530.31578947368,0
23333.33333333333,9cc91db7522f,heroin,,visual,1.0,2019.0,True,14019.0,9314.333333333332,9314.333333333332,0
9906.434176260967,9cc91db7522f,opioids,,visual,1.0,2003.0,True,1400.0,8506.434176260967,8506.434176260967,0
11590.644702576754,9cc91db7522f,opioids,,visual,1.0,2004.0,True,1664.0,9926.644702576754,9926.644702576754,0
11590.644702576754,9cc91db7522f,opioids,,visual,1.0,2005.0,True,1742.0,9848.644702576754,9848.644702576754,0
11029.241193804824,9cc91db7522f,opioids,,visual,1.0,2006.0,True,2707.0,8322.241193804823,8322.241193804823,0
10467.8376850329,9cc91db7522f,opioids,,visual,1.0,2007.0,True,2213.0,8254.837685032899,8254.837685032899,0
10467.8376850329,9cc91db7522f,opioids,,visual,1.0,2008.0,True,2306.0,8161.837685032899,8161.837685032899,0
10187.135930646931,9cc91db7522f,opioids,,visual,1.0,2009.0,True,2946.0,7241.135930646933,7241.135930646933,0
10187.135930646931,9cc91db7522f,opioids,,visual,1.0,2010.0,True,3007.0,7180.135930646933,7180.135930646933,0
10187.135930646931,9cc91db7522f,opioids,,visual,1.0,2011.0,True,2666.0,7521.135930646933,7521.135930646933,0
9345.030667489036,9cc91db7522f,opioids,,visual,1.0,2012.0,True,2628.0,6717.030667489036,6717.030667489036,0
8783.627158717105,9cc91db7522f,opioids,,visual,1.0,2013.0,True,3105.0,5678.627158717105,5678.627158717105,0
8783.627158717105,9cc91db7522f,opioids,,visual,1.0,2014.0,True,5544.0,3239.627158717105,3239.627158717105,0
8783.627158717105,9cc91db7522f,opioids,,visual,1.0,2015.0,True,9580.0,796.372841282895,-796.372841282895,0
9906.434176260967,9cc91db7522f,opioids,,visual,1.0,2016.0,True,19413.0,9506.565823739033,-9506.565823739033,0
12432.74996573465,9cc91db7522f,opioids,,visual,1.0,2017.0,True,28466.0,16033.25003426535,-16033.25003426535,0
13836.258737664471,9cc91db7522f,opioids,,visual,1.0,2018.0,True,31335.0,17498.741262335527,-17498.741262335527,0
14678.364000822368,9cc91db7522f,opioids,,visual,1.0,2019.0,True,36359.0,21680.635999177637,-21680.635999177637,0
14116.960492050435,9cc91db7522f,opioids,,visual,1.0,2020.0,True,56516.0,42399.039507949565,-42399.039507949565,0
14397.662246436405,9cc91db7522f,opioids,,visual,1.0,2021.0,True,70601.0,56203.3377535636,-56203.3377535636,0
,c6920e6f8d5b,gun,two,control,,,,,,,0
,c6920e6f8d5b,hiv,two,control,,,,,,,0
,c6920e6f8d5b,drugOverdose,two,control,,,,,,,0
,c6920e6f8d5b,southAfrica,two,control,,,,,,,0
,c6920e6f8d5b,italy,two,control,,,,,,,0
,c6920e6f8d5b,population,two,control,,,,,,,0
,c6920e6f8d5b, cocaine,two,control,,,,,,,0
,c6920e6f8d5b,heroin,two,control,,,,,,,0
,c6920e6f8d5b,opioids,two,control,,,,,,,0
2.0,d92191555734,gun,two,txt,,,,,,,0
1.0,d92191555734,hiv,two,txt,,,,,,,0
5.0,d92191555734,drugOverdose,two,txt,,,,,,,0
4.0,d92191555734,southAfrica,two,txt,,,,,,,0
3.0,d92191555734,italy,two,txt,,,,,,,0
5.0,d92191555734,population,two,txt,,,,,,,0
4.0,d92191555734,cocaine,two,txt,,,,,,,0
5.0,d92191555734,heroin,two,txt,,,,,,,0
5.0,d92191555734,opioids,two,txt,,,,,,,0
4.0,27c474bd7619,gun,two,txt,,,,,,,0
3.0,27c474bd7619,hiv,two,txt,,,,,,,0
4.0,27c474bd7619,drugOverdose,two,txt,,,,,,,0
4.0,27c474bd7619,southAfrica,two,txt,,,,,,,0
4.0,27c474bd7619,italy,two,txt,,,,,,,0
5.0,27c474bd7619,population,two,txt,,,,,,,0
4.0,27c474bd7619,cocaine,two,txt,,,,,,,0
