Unnamed: 0,article_recommend,article_surprise,article_interest,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education.Comment,gender.Comment,race.Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude,topic_involvement,attitude_pre,attitude_post,recall_rmse,recall_signed_err,vis_elic_rmse,vis_elic_signed_err,recall_rmse.sc,vis_elic_rmse.sc
236,4,3,4,84387a4b1d7f,Draw,Drug-use disorder,one,4,4,4,3,2,2,3,3,3,3,Woman,White/Caucasian/European,Undergraduate,29,,,,1678808667903,1678809393214,12.0885166666667,second,8,Emily,64,"t’s the NFL, you’d think it would be better so we can get some better play.",0,15,7,9,0.644117386454059,0.462194773828528,2.19226109870909,1.38252487261352,0.0644117386454059,0.219226109870909
237,3,3,2,84387a4b1d7f,Draw,Synthetic opioids,one,4,4,4,3,2,2,3,3,3,3,Woman,White/Caucasian/European,Undergraduate,29,,,,1678808667903,1678809393214,12.0885166666667,second,8,Emily,64,"t’s the NFL, you’d think it would be better so we can get some better play.",0,15,7,9,17324.3190050048,-4029.38016144391,9571.42530241835,4613.27911833449,0.21655398756256,0.119642816280229
238,4,1,4,a5cf9a32d299,Control,Drug overdoses,one,4,3,3,3,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,57,,,,1678808688944,1678809622224,15.5546666666667,first,8,Emily,27,Lackluster plays made by both teams were blamed on poor field conditions.,0,13,15,15,12606.7041876832,10989.2435500516,,,0.157583802346039,
239,5,2,4,a5cf9a32d299,Control,Drug-use disorder,one,4,3,3,3,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,57,,,,1678808688944,1678809622224,15.5546666666667,first,8,Emily,27,Lackluster plays made by both teams were blamed on poor field conditions.,0,13,15,15,0.193448100229825,0.14563338493292,,,0.0193448100229825,
240,5,4,5,a5cf9a32d299,Control,Synthetic opioids,one,4,3,3,3,5,5,5,5,5,5,Woman,White/Caucasian/European,High School,57,,,,1678808688944,1678809622224,15.5546666666667,first,8,Emily,27,Lackluster plays made by both teams were blamed on poor field conditions.,0,13,15,15,6812.88263454121,5826.37488457987,,,0.0851610329317651,
241,2,3,3,3977b02d3757,Categorize,Drug overdoses,one,1,2,3,3,3,3,4,4,4,4,Man,African American/Black,Undergraduate,51,,,,1678808706756,1678809972954,21.1033,2,8,Emily,0,The Eagles complained about poor field conditions during the Super Bowl saying it was very frustrating to play on such a bad surface.,0,9,10,12,14670.9989768245,-11559.0020639835,,,0.183387487210306,
242,4,2,4,3977b02d3757,Categorize,Drug-use disorder,one,1,2,3,3,3,3,4,4,4,4,Man,African American/Black,Undergraduate,51,,,,1678808706756,1678809972954,21.1033,2,8,Emily,0,The Eagles complained about poor field conditions during the Super Bowl saying it was very frustrating to play on such a bad surface.,0,9,10,12,0.117746348874268,0.002025283797729,,,0.0117746348874268,
243,3,2,3,3977b02d3757,Categorize,Synthetic opioids,one,1,2,3,3,3,3,4,4,4,4,Man,African American/Black,Undergraduate,51,,,,1678808706756,1678809972954,21.1033,2,8,Emily,0,The Eagles complained about poor field conditions during the Super Bowl saying it was very frustrating to play on such a bad surface.,0,9,10,12,6331.04189143304,1900.47460757156,,,0.079138023642913,
244,4,3,4,05f06db7ad1b,Control,Drug overdoses,one,4,3,4,4,5,5,5,5,5,4,Man,Hispanic/Latino,other,29,Associates degree,,,1678808732980,1678809498330,12.7558333333333,2nd,8,emily,A hole is empty so there is no dirt,Football players during the superbowl were complaining about the quality of the turf,0,15,15,14,4091.26479366474,2903.58823529411,,,0.0511408099208092,
245,3,3,4,05f06db7ad1b,Control,Drug-use disorder,one,4,3,4,4,5,5,5,5,5,4,Man,Hispanic/Latino,other,29,Associates degree,,,1678808732980,1678809498330,12.7558333333333,2nd,8,emily,A hole is empty so there is no dirt,Football players during the superbowl were complaining about the quality of the turf,0,15,15,14,0.093790676997252,0.0038635190918476,,,0.0093790676997252,
246,3,5,4,05f06db7ad1b,Control,Synthetic opioids,one,4,3,4,4,5,5,5,5,5,4,Man,Hispanic/Latino,other,29,Associates degree,,,1678808732980,1678809498330,12.7558333333333,2nd,8,emily,A hole is empty so there is no dirt,Football players during the superbowl were complaining about the quality of the turf,0,15,15,14,16949.8393350551,10523.512465374,,,0.211872991688189,
247,2,1,2,d72ac1df3b95,Categorize,Drug overdoses,one,2,2,2,2,4,4,4,4,4,4,Man,White/Caucasian/European,Undergraduate,39,,,,1678808772131,1678809109502,5.62285,second,8,Emily,27,The field in the Super Bowl was low quality. ,0,8,12,12,5836.54709914806,2855.85861713106,,,0.0729568387393507,
248,1,1,1,d72ac1df3b95,Categorize,Drug-use disorder,one,2,2,2,2,4,4,4,4,4,4,Man,White/Caucasian/European,Undergraduate,39,,,,1678808772131,1678809109502,5.62285,second,8,Emily,27,The field in the Super Bowl was low quality. ,0,8,12,12,0.492683997264329,0.332262641898865,,,0.0492683997264329,
249,1,1,2,d72ac1df3b95,Categorize,Synthetic opioids,one,2,2,2,2,4,4,4,4,4,4,Man,White/Caucasian/European,Undergraduate,39,,,,1678808772131,1678809109502,5.62285,second,8,Emily,27,The field in the Super Bowl was low quality. ,0,8,12,12,23293.4038797189,21542.2105263158,,,0.291167548496487,
250,3,2,3,6c912d929722,Draw,Drug overdoses,one,2,3,2,3,2,4,4,3,4,4,Man,White/Caucasian/European,Undergraduate,40,,,,1678809162903,1678809514061,5.85263333333333,second,8,Emily,0,The Eagles and Chiefs Super Bowl was played on terrible field conditions.,0,10,10,11,4882.37602952121,2089.346749226,5790.63545735699,1742.59752321981,0.0610297003690151,0.0723829432169624
251,2,2,2,6c912d929722,Draw,Drug-use disorder,one,2,3,2,3,2,4,4,3,4,4,Man,White/Caucasian/European,Undergraduate,40,,,,1678809162903,1678809514061,5.85263333333333,second,8,Emily,0,The Eagles and Chiefs Super Bowl was played on terrible field conditions.,0,10,10,11,0.156687194016115,-0.118556501547988,1.06156668377491,0.886603457172343,0.0156687194016115,0.106156668377491
252,3,4,3,6c912d929722,Draw,Synthetic opioids,one,2,3,2,3,2,4,4,3,4,4,Man,White/Caucasian/European,Undergraduate,40,,,,1678809162903,1678809514061,5.85263333333333,second,8,Emily,0,The Eagles and Chiefs Super Bowl was played on terrible field conditions.,0,10,10,11,3580.2936847998,655.553093259465,15582.2448785673,-4515.26869806094,0.0447536710599975,0.194778060982092
253,2,1,2,3afd8fde8725,Control,Drug overdoses,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,43,,,,1678809488924,1678809987714,8.31316666666667,2nd,8,Emily,0,"The turf was slippery and affected gameplay between the Eagles and the Chiefs, but it didn't decide the game.",0,11,12,13,8459.87172677565,-4471.28276573788,,,0.105748396584696,
254,2,1,2,3afd8fde8725,Control,Drug-use disorder,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,43,,,,1678809488924,1678809987714,8.31316666666667,2nd,8,Emily,0,"The turf was slippery and affected gameplay between the Eagles and the Chiefs, but it didn't decide the game.",0,11,12,13,0.696145724160873,0.535049019607843,,,0.0696145724160873,
255,2,3,2,3afd8fde8725,Control,Synthetic opioids,one,2,3,3,3,3,4,5,4,4,5,Man,White/Caucasian/European,High School,43,,,,1678809488924,1678809987714,8.31316666666667,2nd,8,Emily,0,"The turf was slippery and affected gameplay between the Eagles and the Chiefs, but it didn't decide the game.",0,11,12,13,19226.1958979838,17712.108956602,,,0.240327448724798,
256,1,3,1,9f8cafe07475,Draw,Drug overdoses,one,2,2,2,2,3,4,5,3,4,5,Woman,White/Caucasian/European,High School,21,,,,1678810386220,1678810761703,6.25805,second,8,Emily,27,There was an issue with the super bowl field in 2023,0,8,12,12,6172.03063353043,2155.39422084622,26312.0446908815,-21208.8988648091,0.0771503829191304,0.328900558636019
257,1,3,1,9f8cafe07475,Draw,Drug-use disorder,one,2,2,2,2,3,4,5,3,4,5,Woman,White/Caucasian/European,High School,21,,,,1678810386220,1678810761703,6.25805,second,8,Emily,27,There was an issue with the super bowl field in 2023,0,8,12,12,0.209702489270311,-0.176348039215687,2.38530176002662,1.78856424148607,0.0209702489270311,0.238530176002662
258,1,2,1,9f8cafe07475,Draw,Synthetic opioids,one,2,2,2,2,3,4,5,3,4,5,Woman,White/Caucasian/European,High School,21,,,,1678810386220,1678810761703,6.25805,second,8,Emily,27,There was an issue with the super bowl field in 2023,0,8,12,12,10720.9693418781,8648.16620498615,18552.2979027956,-8666.6999076639,0.134012116773476,0.231903723784945
259,3,4,4,900b37b41c92,Control,Drug overdoses,one,3,4,4,4,4,4,4,4,4,3,Woman,White/Caucasian/European,Undergraduate,31,,,,1678810513636,1678811832953,21.9886166666667,second,8,Emily,27,The Eagles made sure to mention that field conditions didn't decide the game.,0,15,12,11,5392.05486993033,3959.71110076433,,,0.0674006858741292,
260,4,3,4,900b37b41c92,Control,Drug-use disorder,one,3,4,4,4,4,4,4,4,4,3,Woman,White/Caucasian/European,Undergraduate,31,,,,1678810513636,1678811832953,21.9886166666667,second,8,Emily,27,The Eagles made sure to mention that field conditions didn't decide the game.,0,15,12,11,0.369769554277402,-0.0684554880494552,,,0.0369769554277402,
261,4,3,3,900b37b41c92,Control,Synthetic opioids,one,3,4,4,4,4,4,4,4,4,3,Woman,White/Caucasian/European,Undergraduate,31,,,,1678810513636,1678811832953,21.9886166666667,second,8,Emily,27,The Eagles made sure to mention that field conditions didn't decide the game.,0,15,12,11,4778.30356745085,1884.5594792388,,,0.0597287945931357,
262,5,4,3,7f2b8bbc41e1,Categorize,Drug overdoses,one,1,1,1,3,2,3,3,3,4,3,Woman,White/Caucasian/European,Masters,41,,,,1678811189082,1678812219619,17.1756166666667,2,8,emily,27,the news is about a complaint from the Eagles team about the bad conditions of the grass,0,6,8,10,14132.1235677603,-10327.5779153767,,,0.176651544597003,
263,4,3,4,7f2b8bbc41e1,Categorize,Drug-use disorder,one,1,1,1,3,2,3,3,3,4,3,Woman,White/Caucasian/European,Masters,41,,,,1678811189082,1678812219619,17.1756166666667,2,8,emily,27,the news is about a complaint from the Eagles team about the bad conditions of the grass,0,6,8,10,1.3383965605377,0.909307275541795,,,0.13383965605377,
264,4,5,4,7f2b8bbc41e1,Categorize,Synthetic opioids,one,1,1,1,3,2,3,3,3,4,3,Woman,White/Caucasian/European,Masters,41,,,,1678811189082,1678812219619,17.1756166666667,2,8,emily,27,the news is about a complaint from the Eagles team about the bad conditions of the grass,0,6,8,10,23134.3252750342,-13722.7940904894,,,0.289179065937928,
265,5,5,5,fe8b33765d60,Draw,Drug overdoses,one,1,1,3,3,4,4,2,4,4,2,Man,White/Caucasian/European,Masters,78,,,,1678812593616,1678813073338,7.99536666666667,2,7,Emily,27,The eagles claim that the grass was in poor condition and that was a factor why they could not play their best game,0,8,10,10,5011.51283123022,1313.28895768833,4411.49254449918,-1427.68111455109,0.0626439103903778,0.0551436568062397
266,4,3,5,fe8b33765d60,Draw,Drug-use disorder,one,1,1,3,3,4,4,2,4,4,2,Man,White/Caucasian/European,Masters,78,,,,1678812593616,1678813073338,7.99536666666667,2,7,Emily,27,The eagles claim that the grass was in poor condition and that was a factor why they could not play their best game,0,8,10,10,2.09527957687938,1.04346620227038,1.11085028277556,1.06204205366357,0.209527957687938,0.111085028277556
267,4,4,4,fe8b33765d60,Draw,Synthetic opioids,one,1,1,3,3,4,4,2,4,4,2,Man,White/Caucasian/European,Masters,78,,,,1678812593616,1678813073338,7.99536666666667,2,7,Emily,27,The eagles claim that the grass was in poor condition and that was a factor why they could not play their best game,0,8,10,10,16342.5354865568,-5904.00369344414,7010.47465397905,-123.301939058172,0.20428169358196,0.0876309331747381
268,3,3,4,6c9a33713df2,Categorize,Drug overdoses,one,4,3,4,4,5,5,5,5,4,5,other,White/Caucasian/European,Undergraduate,29,,trans/nonbinary,,1678822266646,1678823845562,26.3152666666667,second,8,emily,27,players in the superbowl were not happy with quality of terf and it impacted their game somewhat,0,15,15,14,4130.16133378759,2809.9334831474,,,0.0516270166723449,
269,3,2,4,6c9a33713df2,Categorize,Drug-use disorder,one,4,3,4,4,5,5,5,5,4,5,other,White/Caucasian/European,Undergraduate,29,,trans/nonbinary,,1678822266646,1678823845562,26.3152666666667,second,8,emily,27,players in the superbowl were not happy with quality of terf and it impacted their game somewhat,0,15,15,14,2.13791827706579,1.67430340557276,,,0.213791827706579,
270,4,4,4,6c9a33713df2,Categorize,Synthetic opioids,one,4,3,4,4,5,5,5,5,4,5,other,White/Caucasian/European,Undergraduate,29,,trans/nonbinary,,1678822266646,1678823845562,26.3152666666667,second,8,emily,27,players in the superbowl were not happy with quality of terf and it impacted their game somewhat,0,15,15,14,38373.1412056546,34789.2116318242,,,0.479664265070683,
271,3,3,3,e906c2436572,Categorize,Drug overdoses,one,4,3,3,3,5,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,27,,,,1678822707421,1678823072376,6.08258333333333,second,8,Emily,27 cubic feet,The turf used in the superbowl was not the best of quality and caused a lot of issues for both teams.,0,13,14,13,16076.4428369318,12780.6260158669,,,0.200955535461648,
272,3,3,3,e906c2436572,Categorize,Drug-use disorder,one,4,3,3,3,5,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,27,,,,1678822707421,1678823072376,6.08258333333333,second,8,Emily,27 cubic feet,The turf used in the superbowl was not the best of quality and caused a lot of issues for both teams.,0,13,14,13,0.3836870466584,0.318988219773929,,,0.03836870466584,
273,3,3,3,e906c2436572,Categorize,Synthetic opioids,one,4,3,3,3,5,4,5,4,4,5,Woman,White/Caucasian/European,Undergraduate,27,,,,1678822707421,1678823072376,6.08258333333333,second,8,Emily,27 cubic feet,The turf used in the superbowl was not the best of quality and caused a lot of issues for both teams.,0,13,14,13,21141.4384435135,17046.3958585815,,,0.264267980543919,
274,1,3,3,636af226b30d,Draw,Drug overdoses,one,3,2,2,2,4,4,5,4,4,5,Man,White/Caucasian/European,High School,37,,,,1678822872804,1678823385842,8.55063333333333,second,8,Emily,27,a football player describes the effect the football pitch had on the quality and outcome of the game,0,9,13,13,5739.35252831077,-2168.39318885449,5911.05189746746,-1880.20949432405,0.0717419066038846,0.0738881487183432
275,1,3,4,636af226b30d,Draw,Drug-use disorder,one,3,2,2,2,4,4,5,4,4,5,Man,White/Caucasian/European,High School,37,,,,1678822872804,1678823385842,8.55063333333333,second,8,Emily,27,a football player describes the effect the football pitch had on the quality and outcome of the game,0,9,13,13,0.346891729816677,0.332617389060887,3.01369088778125,2.55872033023736,0.0346891729816677,0.301369088778125
276,1,4,4,636af226b30d,Draw,Synthetic opioids,one,3,2,2,2,4,4,5,4,4,5,Man,White/Caucasian/European,High School,37,,,,1678822872804,1678823385842,8.55063333333333,second,8,Emily,27,a football player describes the effect the football pitch had on the quality and outcome of the game,0,9,13,13,10165.41655227,8925.63619575254,10505.0304419927,6310.67774699908,0.127067706903375,0.131312880524908
277,3,4,3,6ce7f28d5713,Categorize,Drug overdoses,one,3,3,2,2,4,3,4,4,3,4,Man,White/Caucasian/European,High School,21,,,,1678823830432,1678824222815,6.53971666666667,second,8,Emily,3,"The Eagles didn't blame the field for their loss, but it did play a factor in overall performance.",0,10,11,11,4182.36729882883,-694.450980392168,,,0.0522795912353604,
278,3,2,2,6ce7f28d5713,Categorize,Drug-use disorder,one,3,3,2,2,4,3,4,4,3,4,Man,White/Caucasian/European,High School,21,,,,1678823830432,1678824222815,6.53971666666667,second,8,Emily,3,"The Eagles didn't blame the field for their loss, but it did play a factor in overall performance.",0,10,11,11,0.188872728389357,0.0866163570691429,,,0.0188872728389357,
279,3,4,3,6ce7f28d5713,Categorize,Synthetic opioids,one,3,3,2,2,4,3,4,4,3,4,Man,White/Caucasian/European,High School,21,,,,1678823830432,1678824222815,6.53971666666667,second,8,Emily,3,"The Eagles didn't blame the field for their loss, but it did play a factor in overall performance.",0,10,11,11,8696.88436629902,2978.26777469991,,,0.108711054578738,
280,3,1,3,31170d5fee34,Categorize,Drug overdoses,one,1,2,3,2,4,3,4,4,4,4,Woman,African American/Black,Undergraduate,60,,,,1678823837102,1678824383107,9.10008333333333,first,8,june,27,The field conditions were a factor that affected both teams during the Super Bowl. ,0,8,11,12,9914.64507238344,7821.28916126483,,,0.123933063404793,
281,3,2,3,31170d5fee34,Categorize,Drug-use disorder,one,1,2,3,2,4,3,4,4,4,4,Woman,African American/Black,Undergraduate,60,,,,1678823837102,1678824383107,9.10008333333333,first,8,june,27,The field conditions were a factor that affected both teams during the Super Bowl. ,0,8,11,12,3.44989203454946,2.54633699650612,,,0.344989203454946,
282,3,1,3,31170d5fee34,Categorize,Synthetic opioids,one,1,2,3,2,4,3,4,4,4,4,Woman,African American/Black,Undergraduate,60,,,,1678823837102,1678824383107,9.10008333333333,first,8,june,27,The field conditions were a factor that affected both teams during the Super Bowl. ,0,8,11,12,17210.0052026233,14325.3162655817,,,0.215125065032792,
283,2,1,5,7e46366f8d38,Draw,Drug overdoses,one,4,5,5,5,5,4,4,5,5,5,Woman,White/Caucasian/European,High School,26,,,,1678823897169,1678824604733,11.7927333333333,first,seven,Emily,27,Eagles players said poor field turf made the game a little harder to play.,0,19,13,15,4622.99353198797,742.081527347778,6479.66899023405,1121.85448916408,0.0577874191498497,0.0809958623779256
284,2,2,4,7e46366f8d38,Draw,Drug-use disorder,one,4,5,5,5,5,4,4,5,5,5,Woman,White/Caucasian/European,High School,26,,,,1678823897169,1678824604733,11.7927333333333,first,seven,Emily,27,Eagles players said poor field turf made the game a little harder to play.,0,19,13,15,0.282190861253216,0.274438854489164,0.592972711700556,0.565460526315789,0.0282190861253216,0.0592972711700556
285,4,5,5,7e46366f8d38,Draw,Synthetic opioids,one,4,5,5,5,5,4,4,5,5,5,Woman,White/Caucasian/European,High School,26,,,,1678823897169,1678824604733,11.7927333333333,first,seven,Emily,27,Eagles players said poor field turf made the game a little harder to play.,0,19,13,15,12431.8908863935,10867.4644506002,18240.7997140467,-7452.01846722068,0.155398636079919,0.228009996425584
286,2,1,3,4a54090d17db,Control,Drug overdoses,one,2,4,4,4,4,4,5,4,4,5,Man,Hispanic/Latino,Masters,34,,,,1678823899458,1678824586710,11.4542,Second,8,Emily,27,The turf used during the super bowl was of poor quality but it wasn't the reason for the win.,0,14,13,13,9516.19849993331,-7983.54724184082,,,0.118952481249166,
