recall_Recommend_article,recall_Content_surprise,recall_view_opinion,PID,treatment,article,study,topic_inv_drug_overdose_vlaue_opinion,topic_inv_defend_view_point_drugOverdose,topic_inv_learning_drug_overdose,topic_inv_motivation_gaining_knowledge,att_elic_drug_overdose_opinion_pre,att_elic_combat_drug_priority_pre,att_elic_opinion_on_drug_legalization_pre,att_elic_drug_overdose_opinion_post,att_elic_combat_drug_priority_post,att_elic_opinion_on_drug_legalization_post,gender,race,education,age,education-Comment,gender-Comment,race-Comment,survey_start,study_finish,study_duration,cogref_race,cogref_sheep,cogref_name,cogref_volume,cogref_Superbowl,exclude
A lot,Moderately,Not at All,f8c1fb109487,visual,drugOverdose,one,A lot,A lot,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678808300632.0,1678808752542.0,7.531833333333333,first,8,june,27,The turf at the superbowl was not great however this was not the reason the chiefs won.,0
A lot,Moderately,Not at All,f8c1fb109487,visual,population,one,A lot,A lot,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678808300632.0,1678808752542.0,7.531833333333333,first,8,june,27,The turf at the superbowl was not great however this was not the reason the chiefs won.,0
A lot,Moderately,Not at All,f8c1fb109487,visual,opioids,one,A lot,A lot,A lot,Extremely,Extremely serious problem,High Priority,Somewhat Oppose,Extremely serious problem,High Priority,Strongly Oppose,Woman,"East Asian e.g. Chinese, Japanese, South-East Asian",Masters,27,,,,1678808300632.0,1678808752542.0,7.531833333333333,first,8,june,27,The turf at the superbowl was not great however this was not the reason the chiefs won.,0
A little,Not at All,A little,dfacec79bdfe,visual,drugOverdose,one,A little,Not at All,Not at All,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Neutral,Strongly Favor,Man,Hispanic/Latino,Undergraduate,29,,,,1678808300722.0,1678808954387.0,10.894416666666666,second,8,emily,27,the field conditions for the superbowl were very poor and some players were complaining ,0
A little,Not at All,A little,dfacec79bdfe,visual,population,one,A little,Not at All,Not at All,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Neutral,Strongly Favor,Man,Hispanic/Latino,Undergraduate,29,,,,1678808300722.0,1678808954387.0,10.894416666666666,second,8,emily,27,the field conditions for the superbowl were very poor and some players were complaining ,0
Moderately,Moderately,Moderately,dfacec79bdfe,visual,opioids,one,A little,Not at All,Not at All,A little,Moderate problem,Neutral,Strongly Favor,serious problem,Neutral,Strongly Favor,Man,Hispanic/Latino,Undergraduate,29,,,,1678808300722.0,1678808954387.0,10.894416666666666,second,8,emily,27,the field conditions for the superbowl were very poor and some players were complaining ,0
Not at All,A little,Moderately,74b5c59edc29,control,drugOverdose,one,A little,A little,A little,A little,Moderate problem,Neutral,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Masters,50,,,,1678808313503.0,1678809068470.0,12.582783333333332,second,8,Emily,27,The condition of the turf at this year's Superbowl and whether it affected the Eagles and them losing to the Chiefs because of it.,0
Not at All,A little,A little,74b5c59edc29,control,population,one,A little,A little,A little,A little,Moderate problem,Neutral,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Masters,50,,,,1678808313503.0,1678809068470.0,12.582783333333332,second,8,Emily,27,The condition of the turf at this year's Superbowl and whether it affected the Eagles and them losing to the Chiefs because of it.,0
A little,Moderately,Moderately,74b5c59edc29,control,opioids,one,A little,A little,A little,A little,Moderate problem,Neutral,Somewhat Oppose,Moderate problem,Neutral,Somewhat Oppose,Man,White/Caucasian/European,Masters,50,,,,1678808313503.0,1678809068470.0,12.582783333333332,second,8,Emily,27,The condition of the turf at this year's Superbowl and whether it affected the Eagles and them losing to the Chiefs because of it.,0
Not at All,Not at All,A little,269d3c3ab9f7,txt,drugOverdose,one,Not at All,Not at All,Not at All,Not at All,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,other,White/Caucasian/European,High School,19,,Nonbinary,,1678808320173.0,1678808867645.0,9.124533333333334,First,7,Emily,27,The Eagles lost because the turf was icy,0
Not at All,Not at All,A little,269d3c3ab9f7,txt,population,one,Not at All,Not at All,Not at All,Not at All,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,other,White/Caucasian/European,High School,19,,Nonbinary,,1678808320173.0,1678808867645.0,9.124533333333334,First,7,Emily,27,The Eagles lost because the turf was icy,0
Not at All,A little,A little,269d3c3ab9f7,txt,opioids,one,Not at All,Not at All,Not at All,Not at All,Extremely serious problem,High Priority,Neutral,Extremely serious problem,High Priority,Neutral,other,White/Caucasian/European,High School,19,,Nonbinary,,1678808320173.0,1678808867645.0,9.124533333333334,First,7,Emily,27,The Eagles lost because the turf was icy,0
A little,A little,A lot,ddc42351a95e,visual,drugOverdose,one,A lot,A lot,A lot,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,High School,40,,,,1678808321615.0,1678808903050.0,9.690583333333333,second,8,Emily,27,"The turf on the Super Bowl field was bad for both teams not to the point of deciding the game, but enough where it had a noticeable effect.",0
Moderately,A little,A lot,ddc42351a95e,visual,population,one,A lot,A lot,A lot,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,High School,40,,,,1678808321615.0,1678808903050.0,9.690583333333333,second,8,Emily,27,"The turf on the Super Bowl field was bad for both teams not to the point of deciding the game, but enough where it had a noticeable effect.",0
Moderately,A little,A lot,ddc42351a95e,visual,opioids,one,A lot,A lot,A lot,A lot,Serious problem,Moderate Priority,Strongly Favor,serious problem,High Priority,Strongly Favor,Man,White/Caucasian/European,High School,40,,,,1678808321615.0,1678808903050.0,9.690583333333333,second,8,Emily,27,"The turf on the Super Bowl field was bad for both teams not to the point of deciding the game, but enough where it had a noticeable effect.",0
A little,Not at All,Moderately,73a6d4887087,control,drugOverdose,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,High School,21,,,,1678808325393.0,1678808940765.0,10.2562,2,8,Emily ,27,Many players in the 2023 Super Bowl were upset about the turf conditions on the field. ,0
A little,A lot,Moderately,73a6d4887087,control,population,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,High School,21,,,,1678808325393.0,1678808940765.0,10.2562,2,8,Emily ,27,Many players in the 2023 Super Bowl were upset about the turf conditions on the field. ,0
A little,Moderately,Moderately,73a6d4887087,control,opioids,one,A little,A little,Moderately,Moderately,Serious problem,Moderate Priority,Somewhat Oppose,serious problem,Moderate Priority,Somewhat Oppose,Woman,White/Caucasian/European,High School,21,,,,1678808325393.0,1678808940765.0,10.2562,2,8,Emily ,27,Many players in the 2023 Super Bowl were upset about the turf conditions on the field. ,0
Moderately,Not at All,A lot,ccc625a0578d,txt,drugOverdose,one,A lot,A lot,Moderately,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,other,24,"Certificate in biotechnology from vocational school, some college but no degree (expected Fall 2023)",,,1678808344506.0,1678808881552.0,8.950766666666667,first,8,Emily,9',"The Eagles lost to the Chiefs, and while the turf on the field was less than desirable, the Eagles don't blame it on the field because both teams had to play on it ",0
Moderately,Not at All,Moderately,ccc625a0578d,txt,population,one,A lot,A lot,Moderately,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,other,24,"Certificate in biotechnology from vocational school, some college but no degree (expected Fall 2023)",,,1678808344506.0,1678808881552.0,8.950766666666667,first,8,Emily,9',"The Eagles lost to the Chiefs, and while the turf on the field was less than desirable, the Eagles don't blame it on the field because both teams had to play on it ",0
Extremely,Moderately,Extremely,ccc625a0578d,txt,opioids,one,A lot,A lot,Moderately,Extremely,Extremely serious problem,High Priority,Strongly Favor,Extremely serious problem,High Priority,Strongly Favor,Woman,White/Caucasian/European,other,24,"Certificate in biotechnology from vocational school, some college but no degree (expected Fall 2023)",,,1678808344506.0,1678808881552.0,8.950766666666667,first,8,Emily,9',"The Eagles lost to the Chiefs, and while the turf on the field was less than desirable, the Eagles don't blame it on the field because both teams had to play on it ",0
Moderately,A lot,A lot,2b7d81bac145,control,drugOverdose,one,Not at All,Not at All,A little,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Woman,White/Caucasian/European,Masters,35,,,,1678808347880.0,1678809096286.0,12.473433333333332,second,8,Emily,27,The turf where the Eagles and Chiefs played wasn't up to standards.,0
A little,A little,A little,2b7d81bac145,control,population,one,Not at All,Not at All,A little,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Woman,White/Caucasian/European,Masters,35,,,,1678808347880.0,1678809096286.0,12.473433333333332,second,8,Emily,27,The turf where the Eagles and Chiefs played wasn't up to standards.,0
Moderately,Extremely,A lot,2b7d81bac145,control,opioids,one,Not at All,Not at All,A little,A lot,Serious problem,Neutral,Somewhat Favor,serious problem,Neutral,Somewhat Favor,Woman,White/Caucasian/European,Masters,35,,,,1678808347880.0,1678809096286.0,12.473433333333332,second,8,Emily,27,The turf where the Eagles and Chiefs played wasn't up to standards.,0
Moderately,A little,A lot,2440821512bf,txt,drugOverdose,one,A little,Not at All,Moderately,Moderately,Extremely serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,31,,,,1678808356019.0,1678809390242.0,17.23705,1st,8,Emily,27,It talks about how the turf conditions contributed to poor play during the super bowl.,0
Moderately,Not at All,Moderately,2440821512bf,txt,population,one,A little,Not at All,Moderately,Moderately,Extremely serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,31,,,,1678808356019.0,1678809390242.0,17.23705,1st,8,Emily,27,It talks about how the turf conditions contributed to poor play during the super bowl.,0
Moderately,Not at All,Moderately,2440821512bf,txt,opioids,one,A little,Not at All,Moderately,Moderately,Extremely serious problem,Moderate Priority,Neutral,Extremely serious problem,High Priority,Neutral,Man,White/Caucasian/European,Undergraduate,31,,,,1678808356019.0,1678809390242.0,17.23705,1st,8,Emily,27,It talks about how the turf conditions contributed to poor play during the super bowl.,0
A little,A little,Moderately,f65f0b845c6e,visual,drugOverdose,one,A little,A little,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Neutral,Man,African American/Black,High School,20,,,,1678808360486.0,1678809277217.0,15.27885,2nd,8,june,9,how the eagles played in the rain,0
A little,A little,Moderately,f65f0b845c6e,visual,population,one,A little,A little,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Neutral,Man,African American/Black,High School,20,,,,1678808360486.0,1678809277217.0,15.27885,2nd,8,june,9,how the eagles played in the rain,0
A little,A little,Moderately,f65f0b845c6e,visual,opioids,one,A little,A little,Not at All,Not at All,Moderate problem,High Priority,Somewhat Favor,serious problem,High Priority,Neutral,Man,African American/Black,High School,20,,,,1678808360486.0,1678809277217.0,15.27885,2nd,8,june,9,how the eagles played in the rain,0
A little,A lot,Moderately,af671908e22f,txt,drugOverdose,one,A little,Not at All,A little,A little,Minor Problem,Low Priority,Somewhat Favor,Moderate problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,26,,,,1678808364233.0,1678808681335.0,5.285033333333334,first,7,June,9,The field was a clear issue during the superbowl but it wasnt used as an excuse,0
A little,Moderately,Moderately,af671908e22f,txt,population,one,A little,Not at All,A little,A little,Minor Problem,Low Priority,Somewhat Favor,Moderate problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,26,,,,1678808364233.0,1678808681335.0,5.285033333333334,first,7,June,9,The field was a clear issue during the superbowl but it wasnt used as an excuse,0
Moderately,A lot,A lot,af671908e22f,txt,opioids,one,A little,Not at All,A little,A little,Minor Problem,Low Priority,Somewhat Favor,Moderate problem,Low Priority,Somewhat Favor,Man,White/Caucasian/European,Undergraduate,26,,,,1678808364233.0,1678808681335.0,5.285033333333334,first,7,June,9,The field was a clear issue during the superbowl but it wasnt used as an excuse,0
A lot,A lot,Moderately,b42d7c2c8c9e,visual,drugOverdose,one,A little,A little,A little,A little,Serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,High Priority,Neutral,Woman,White/Caucasian/European,Undergraduate,35,,,,1678808365029.0,1678808948551.0,9.725366666666666,first,8,Emily,0,The Eagles lost a game due to bad turf on the field.,0
Moderately,A little,A little,b42d7c2c8c9e,visual,population,one,A little,A little,A little,A little,Serious problem,Moderate Priority,Somewhat Favor,Extremely serious problem,High Priority,Neutral,Woman,White/Caucasian/European,Undergraduate,35,,,,1678808365029.0,1678808948551.0,9.725366666666666,first,8,Emily,0,The Eagles lost a game due to bad turf on the field.,0
